consumption,interval_start,interval_end
0.058,2020-10-08T01:00:00+01:00,2020-10-08T01:30:00+01:00
0.061,2020-10-08T00:30:00+01:00,2020-10-08T01:00:00+01:00
0.063,2020-10-08T00:00:00+01:00,2020-10-08T00:30:00+01:00
0.063,2020-10-07T23:30:00+01:00,2020-10-08T00:00:00+01:00
0.066,2020-10-07T23:00:00+01:00,2020-10-07T23:30:00+01:00
0.07,2020-10-07T22:30:00+01:00,2020-10-07T23:00:00+01:00
0.076,2020-10-07T22:00:00+01:00,2020-10-07T22:30:00+01:00
0.102,2020-10-07T21:30:00+01:00,2020-10-07T22:00:00+01:00
0.104,2020-10-07T21:00:00+01:00,2020-10-07T21:30:00+01:00
0.101,2020-10-07T20:30:00+01:00,2020-10-07T21:00:00+01:00
0.101,2020-10-07T20:00:00+01:00,2020-10-07T20:30:00+01:00
0.118,2020-10-07T19:30:00+01:00,2020-10-07T20:00:00+01:00
0.105,2020-10-07T19:00:00+01:00,2020-10-07T19:30:00+01:00
0.104,2020-10-07T18:30:00+01:00,2020-10-07T19:00:00+01:00
0.109,2020-10-07T18:00:00+01:00,2020-10-07T18:30:00+01:00
0.067,2020-10-07T17:30:00+01:00,2020-10-07T18:00:00+01:00
0.072,2020-10-07T17:00:00+01:00,2020-10-07T17:30:00+01:00
0.09,2020-10-07T16:30:00+01:00,2020-10-07T17:00:00+01:00
0.078,2020-10-07T16:00:00+01:00,2020-10-07T16:30:00+01:00
0.075,2020-10-07T15:30:00+01:00,2020-10-07T16:00:00+01:00
0.084,2020-10-07T15:00:00+01:00,2020-10-07T15:30:00+01:00
0.09,2020-10-07T14:30:00+01:00,2020-10-07T15:00:00+01:00
0.095,2020-10-07T14:00:00+01:00,2020-10-07T14:30:00+01:00
0.167,2020-10-07T13:30:00+01:00,2020-10-07T14:00:00+01:00
0.084,2020-10-07T13:00:00+01:00,2020-10-07T13:30:00+01:00
0.871,2020-10-07T12:30:00+01:00,2020-10-07T13:00:00+01:00
0.766,2020-10-07T12:00:00+01:00,2020-10-07T12:30:00+01:00
0.105,2020-10-07T11:30:00+01:00,2020-10-07T12:00:00+01:00
0.132,2020-10-07T11:00:00+01:00,2020-10-07T11:30:00+01:00
0.056,2020-10-07T10:30:00+01:00,2020-10-07T11:00:00+01:00
0.068,2020-10-07T10:00:00+01:00,2020-10-07T10:30:00+01:00
0.054,2020-10-07T09:30:00+01:00,2020-10-07T10:00:00+01:00
0.058,2020-10-07T09:00:00+01:00,2020-10-07T09:30:00+01:00
0.073,2020-10-07T08:30:00+01:00,2020-10-07T09:00:00+01:00
0.09,2020-10-07T08:00:00+01:00,2020-10-07T08:30:00+01:00
0.122,2020-10-07T07:30:00+01:00,2020-10-07T08:00:00+01:00
0.242,2020-10-07T07:00:00+01:00,2020-10-07T07:30:00+01:00
0.03,2020-10-07T06:30:00+01:00,2020-10-07T07:00:00+01:00
0.027,2020-10-07T06:00:00+01:00,2020-10-07T06:30:00+01:00
0.03,2020-10-07T05:30:00+01:00,2020-10-07T06:00:00+01:00
0.031,2020-10-07T05:00:00+01:00,2020-10-07T05:30:00+01:00
1.054,2020-10-07T04:30:00+01:00,2020-10-07T05:00:00+01:00
0.842,2020-10-07T04:00:00+01:00,2020-10-07T04:30:00+01:00
0.03,2020-10-07T03:30:00+01:00,2020-10-07T04:00:00+01:00
0.027,2020-10-07T03:00:00+01:00,2020-10-07T03:30:00+01:00
0.027,2020-10-07T02:30:00+01:00,2020-10-07T03:00:00+01:00
0.028,2020-10-07T02:00:00+01:00,2020-10-07T02:30:00+01:00
0.027,2020-10-07T01:30:00+01:00,2020-10-07T02:00:00+01:00
0.03,2020-10-07T01:00:00+01:00,2020-10-07T01:30:00+01:00
0.033,2020-10-07T00:30:00+01:00,2020-10-07T01:00:00+01:00
0.037,2020-10-07T00:00:00+01:00,2020-10-07T00:30:00+01:00
0.032,2020-10-06T23:30:00+01:00,2020-10-07T00:00:00+01:00
0.033,2020-10-06T23:00:00+01:00,2020-10-06T23:30:00+01:00
0.042,2020-10-06T22:30:00+01:00,2020-10-06T23:00:00+01:00
0.068,2020-10-06T22:00:00+01:00,2020-10-06T22:30:00+01:00
0.068,2020-10-06T21:30:00+01:00,2020-10-06T22:00:00+01:00
0.102,2020-10-06T21:00:00+01:00,2020-10-06T21:30:00+01:00
0.104,2020-10-06T20:30:00+01:00,2020-10-06T21:00:00+01:00
0.105,2020-10-06T20:00:00+01:00,2020-10-06T20:30:00+01:00
0.103,2020-10-06T19:30:00+01:00,2020-10-06T20:00:00+01:00
0.11,2020-10-06T19:00:00+01:00,2020-10-06T19:30:00+01:00
0.136,2020-10-06T18:30:00+01:00,2020-10-06T19:00:00+01:00
0.222,2020-10-06T18:00:00+01:00,2020-10-06T18:30:00+01:00
0.289,2020-10-06T17:30:00+01:00,2020-10-06T18:00:00+01:00
0.461,2020-10-06T17:00:00+01:00,2020-10-06T17:30:00+01:00
0.068,2020-10-06T16:30:00+01:00,2020-10-06T17:00:00+01:00
0.067,2020-10-06T16:00:00+01:00,2020-10-06T16:30:00+01:00
0.068,2020-10-06T15:30:00+01:00,2020-10-06T16:00:00+01:00
0.068,2020-10-06T15:00:00+01:00,2020-10-06T15:30:00+01:00
0.068,2020-10-06T14:30:00+01:00,2020-10-06T15:00:00+01:00
0.104,2020-10-06T14:00:00+01:00,2020-10-06T14:30:00+01:00
0.072,2020-10-06T13:30:00+01:00,2020-10-06T14:00:00+01:00
0.073,2020-10-06T13:00:00+01:00,2020-10-06T13:30:00+01:00
0.128,2020-10-06T12:30:00+01:00,2020-10-06T13:00:00+01:00
0.079,2020-10-06T12:00:00+01:00,2020-10-06T12:30:00+01:00
0.079,2020-10-06T11:30:00+01:00,2020-10-06T12:00:00+01:00
0.117,2020-10-06T11:00:00+01:00,2020-10-06T11:30:00+01:00
0.083,2020-10-06T10:30:00+01:00,2020-10-06T11:00:00+01:00
0.095,2020-10-06T10:00:00+01:00,2020-10-06T10:30:00+01:00
0.109,2020-10-06T09:30:00+01:00,2020-10-06T10:00:00+01:00
0.126,2020-10-06T09:00:00+01:00,2020-10-06T09:30:00+01:00
0.161,2020-10-06T08:30:00+01:00,2020-10-06T09:00:00+01:00
0.083,2020-10-06T08:00:00+01:00,2020-10-06T08:30:00+01:00
0.056,2020-10-06T07:30:00+01:00,2020-10-06T08:00:00+01:00
0.055,2020-10-06T07:00:00+01:00,2020-10-06T07:30:00+01:00
0.058,2020-10-06T06:30:00+01:00,2020-10-06T07:00:00+01:00
0.056,2020-10-06T06:00:00+01:00,2020-10-06T06:30:00+01:00
0.06,2020-10-06T05:30:00+01:00,2020-10-06T06:00:00+01:00
0.076,2020-10-06T05:00:00+01:00,2020-10-06T05:30:00+01:00
0.383,2020-10-06T04:30:00+01:00,2020-10-06T05:00:00+01:00
1.229,2020-10-06T04:00:00+01:00,2020-10-06T04:30:00+01:00
0.14,2020-10-06T03:30:00+01:00,2020-10-06T04:00:00+01:00
0.063,2020-10-06T03:00:00+01:00,2020-10-06T03:30:00+01:00
0.059,2020-10-06T02:30:00+01:00,2020-10-06T03:00:00+01:00
0.058,2020-10-06T02:00:00+01:00,2020-10-06T02:30:00+01:00
0.062,2020-10-06T01:30:00+01:00,2020-10-06T02:00:00+01:00
0.057,2020-10-06T01:00:00+01:00,2020-10-06T01:30:00+01:00
0.058,2020-10-06T00:30:00+01:00,2020-10-06T01:00:00+01:00
0.06,2020-10-06T00:00:00+01:00,2020-10-06T00:30:00+01:00
0.061,2020-10-05T23:30:00+01:00,2020-10-06T00:00:00+01:00
0.058,2020-10-05T23:00:00+01:00,2020-10-05T23:30:00+01:00
0.059,2020-10-05T22:30:00+01:00,2020-10-05T23:00:00+01:00
0.061,2020-10-05T22:00:00+01:00,2020-10-05T22:30:00+01:00
0.063,2020-10-05T21:30:00+01:00,2020-10-05T22:00:00+01:00
0.031,2020-10-05T21:00:00+01:00,2020-10-05T21:30:00+01:00
0.034,2020-10-05T20:30:00+01:00,2020-10-05T21:00:00+01:00
0.067,2020-10-05T20:00:00+01:00,2020-10-05T20:30:00+01:00
0.088,2020-10-05T19:30:00+01:00,2020-10-05T20:00:00+01:00
0.096,2020-10-05T19:00:00+01:00,2020-10-05T19:30:00+01:00
0.097,2020-10-05T18:30:00+01:00,2020-10-05T19:00:00+01:00
0.073,2020-10-05T18:00:00+01:00,2020-10-05T18:30:00+01:00
0.293,2020-10-05T17:30:00+01:00,2020-10-05T18:00:00+01:00
0.644,2020-10-05T17:00:00+01:00,2020-10-05T17:30:00+01:00
0.049,2020-10-05T16:30:00+01:00,2020-10-05T17:00:00+01:00
0.061,2020-10-05T16:00:00+01:00,2020-10-05T16:30:00+01:00
0.061,2020-10-05T15:30:00+01:00,2020-10-05T16:00:00+01:00
0.041,2020-10-05T15:00:00+01:00,2020-10-05T15:30:00+01:00
0.036,2020-10-05T14:30:00+01:00,2020-10-05T15:00:00+01:00
0.036,2020-10-05T14:00:00+01:00,2020-10-05T14:30:00+01:00
0.052,2020-10-05T13:30:00+01:00,2020-10-05T14:00:00+01:00
0.068,2020-10-05T13:00:00+01:00,2020-10-05T13:30:00+01:00
0.076,2020-10-05T12:30:00+01:00,2020-10-05T13:00:00+01:00
0.039,2020-10-05T12:00:00+01:00,2020-10-05T12:30:00+01:00
0.055,2020-10-05T11:30:00+01:00,2020-10-05T12:00:00+01:00
0.055,2020-10-05T11:00:00+01:00,2020-10-05T11:30:00+01:00
0.089,2020-10-05T10:30:00+01:00,2020-10-05T11:00:00+01:00
0.065,2020-10-05T10:00:00+01:00,2020-10-05T10:30:00+01:00
0.065,2020-10-05T09:30:00+01:00,2020-10-05T10:00:00+01:00
0.065,2020-10-05T09:00:00+01:00,2020-10-05T09:30:00+01:00
0.065,2020-10-05T08:30:00+01:00,2020-10-05T09:00:00+01:00
0.065,2020-10-05T08:00:00+01:00,2020-10-05T08:30:00+01:00
0.093,2020-10-05T07:30:00+01:00,2020-10-05T08:00:00+01:00
0.124,2020-10-05T07:00:00+01:00,2020-10-05T07:30:00+01:00
0.115,2020-10-05T06:30:00+01:00,2020-10-05T07:00:00+01:00
1.316,2020-10-05T06:00:00+01:00,2020-10-05T06:30:00+01:00
1.781,2020-10-05T05:30:00+01:00,2020-10-05T06:00:00+01:00
1.09,2020-10-05T05:00:00+01:00,2020-10-05T05:30:00+01:00
0.649,2020-10-05T04:30:00+01:00,2020-10-05T05:00:00+01:00
0.065,2020-10-05T04:00:00+01:00,2020-10-05T04:30:00+01:00
0.062,2020-10-05T03:30:00+01:00,2020-10-05T04:00:00+01:00
0.061,2020-10-05T03:00:00+01:00,2020-10-05T03:30:00+01:00
0.063,2020-10-05T02:30:00+01:00,2020-10-05T03:00:00+01:00
0.061,2020-10-05T02:00:00+01:00,2020-10-05T02:30:00+01:00
0.064,2020-10-05T01:30:00+01:00,2020-10-05T02:00:00+01:00
0.062,2020-10-05T01:00:00+01:00,2020-10-05T01:30:00+01:00
0.063,2020-10-05T00:30:00+01:00,2020-10-05T01:00:00+01:00
0.062,2020-10-05T00:00:00+01:00,2020-10-05T00:30:00+01:00
1.154,2020-10-04T23:30:00+01:00,2020-10-05T00:00:00+01:00
0.149,2020-10-04T23:00:00+01:00,2020-10-04T23:30:00+01:00
0.066,2020-10-04T22:30:00+01:00,2020-10-04T23:00:00+01:00
0.065,2020-10-04T22:00:00+01:00,2020-10-04T22:30:00+01:00
0.135,2020-10-04T21:30:00+01:00,2020-10-04T22:00:00+01:00
0.095,2020-10-04T21:00:00+01:00,2020-10-04T21:30:00+01:00
0.108,2020-10-04T20:30:00+01:00,2020-10-04T21:00:00+01:00
0.106,2020-10-04T20:00:00+01:00,2020-10-04T20:30:00+01:00
0.11,2020-10-04T19:30:00+01:00,2020-10-04T20:00:00+01:00
0.108,2020-10-04T19:00:00+01:00,2020-10-04T19:30:00+01:00
0.139,2020-10-04T18:30:00+01:00,2020-10-04T19:00:00+01:00
0.102,2020-10-04T18:00:00+01:00,2020-10-04T18:30:00+01:00
0.136,2020-10-04T17:30:00+01:00,2020-10-04T18:00:00+01:00
0.29,2020-10-04T17:00:00+01:00,2020-10-04T17:30:00+01:00
0.244,2020-10-04T16:30:00+01:00,2020-10-04T17:00:00+01:00
0.533,2020-10-04T16:00:00+01:00,2020-10-04T16:30:00+01:00
1.762,2020-10-04T15:30:00+01:00,2020-10-04T16:00:00+01:00
1.066,2020-10-04T15:00:00+01:00,2020-10-04T15:30:00+01:00
0.248,2020-10-04T14:30:00+01:00,2020-10-04T15:00:00+01:00
0.102,2020-10-04T14:00:00+01:00,2020-10-04T14:30:00+01:00
0.436,2020-10-04T13:30:00+01:00,2020-10-04T14:00:00+01:00
0.528,2020-10-04T13:00:00+01:00,2020-10-04T13:30:00+01:00
0.716,2020-10-04T12:30:00+01:00,2020-10-04T13:00:00+01:00
0.6,2020-10-04T12:00:00+01:00,2020-10-04T12:30:00+01:00
0.093,2020-10-04T11:30:00+01:00,2020-10-04T12:00:00+01:00
0.132,2020-10-04T11:00:00+01:00,2020-10-04T11:30:00+01:00
0.098,2020-10-04T10:30:00+01:00,2020-10-04T11:00:00+01:00
0.083,2020-10-04T10:00:00+01:00,2020-10-04T10:30:00+01:00
0.201,2020-10-04T09:30:00+01:00,2020-10-04T10:00:00+01:00
0.051,2020-10-04T09:00:00+01:00,2020-10-04T09:30:00+01:00
0.315,2020-10-04T08:30:00+01:00,2020-10-04T09:00:00+01:00
0.047,2020-10-04T08:00:00+01:00,2020-10-04T08:30:00+01:00
0.03,2020-10-04T07:30:00+01:00,2020-10-04T08:00:00+01:00
0.031,2020-10-04T07:00:00+01:00,2020-10-04T07:30:00+01:00
0.034,2020-10-04T06:30:00+01:00,2020-10-04T07:00:00+01:00
0.062,2020-10-04T06:00:00+01:00,2020-10-04T06:30:00+01:00
0.064,2020-10-04T05:30:00+01:00,2020-10-04T06:00:00+01:00
0.066,2020-10-04T05:00:00+01:00,2020-10-04T05:30:00+01:00
0.065,2020-10-04T04:30:00+01:00,2020-10-04T05:00:00+01:00
0.077,2020-10-04T04:00:00+01:00,2020-10-04T04:30:00+01:00
0.097,2020-10-04T03:30:00+01:00,2020-10-04T04:00:00+01:00
0.097,2020-10-04T03:00:00+01:00,2020-10-04T03:30:00+01:00
0.106,2020-10-04T02:30:00+01:00,2020-10-04T03:00:00+01:00
0.105,2020-10-04T02:00:00+01:00,2020-10-04T02:30:00+01:00
0.092,2020-10-04T01:30:00+01:00,2020-10-04T02:00:00+01:00
0.06,2020-10-04T01:00:00+01:00,2020-10-04T01:30:00+01:00
0.06,2020-10-04T00:30:00+01:00,2020-10-04T01:00:00+01:00
0.062,2020-10-04T00:00:00+01:00,2020-10-04T00:30:00+01:00
0.065,2020-10-03T23:30:00+01:00,2020-10-04T00:00:00+01:00
0.065,2020-10-03T23:00:00+01:00,2020-10-03T23:30:00+01:00
0.065,2020-10-03T22:30:00+01:00,2020-10-03T23:00:00+01:00
0.065,2020-10-03T22:00:00+01:00,2020-10-03T22:30:00+01:00
0.065,2020-10-03T21:30:00+01:00,2020-10-03T22:00:00+01:00
0.064,2020-10-03T21:00:00+01:00,2020-10-03T21:30:00+01:00
0.067,2020-10-03T20:30:00+01:00,2020-10-03T21:00:00+01:00
0.096,2020-10-03T20:00:00+01:00,2020-10-03T20:30:00+01:00
0.105,2020-10-03T19:30:00+01:00,2020-10-03T20:00:00+01:00
0.096,2020-10-03T19:00:00+01:00,2020-10-03T19:30:00+01:00
0.152,2020-10-03T18:30:00+01:00,2020-10-03T19:00:00+01:00
0.094,2020-10-03T18:00:00+01:00,2020-10-03T18:30:00+01:00
0.093,2020-10-03T17:30:00+01:00,2020-10-03T18:00:00+01:00
0.221,2020-10-03T17:00:00+01:00,2020-10-03T17:30:00+01:00
0.1,2020-10-03T16:30:00+01:00,2020-10-03T17:00:00+01:00
0.1,2020-10-03T16:00:00+01:00,2020-10-03T16:30:00+01:00
0.099,2020-10-03T15:30:00+01:00,2020-10-03T16:00:00+01:00
0.164,2020-10-03T15:00:00+01:00,2020-10-03T15:30:00+01:00
0.599,2020-10-03T14:30:00+01:00,2020-10-03T15:00:00+01:00
0.165,2020-10-03T14:00:00+01:00,2020-10-03T14:30:00+01:00
0.102,2020-10-03T13:30:00+01:00,2020-10-03T14:00:00+01:00
0.254,2020-10-03T13:00:00+01:00,2020-10-03T13:30:00+01:00
0.437,2020-10-03T12:30:00+01:00,2020-10-03T13:00:00+01:00
0.17,2020-10-03T12:00:00+01:00,2020-10-03T12:30:00+01:00
0.117,2020-10-03T11:30:00+01:00,2020-10-03T12:00:00+01:00
0.192,2020-10-03T11:00:00+01:00,2020-10-03T11:30:00+01:00
0.134,2020-10-03T10:30:00+01:00,2020-10-03T11:00:00+01:00
0.114,2020-10-03T10:00:00+01:00,2020-10-03T10:30:00+01:00
0.056,2020-10-03T09:30:00+01:00,2020-10-03T10:00:00+01:00
0.06,2020-10-03T09:00:00+01:00,2020-10-03T09:30:00+01:00
0.06,2020-10-03T08:30:00+01:00,2020-10-03T09:00:00+01:00
0.061,2020-10-03T08:00:00+01:00,2020-10-03T08:30:00+01:00
0.061,2020-10-03T07:30:00+01:00,2020-10-03T08:00:00+01:00
0.061,2020-10-03T07:00:00+01:00,2020-10-03T07:30:00+01:00
0.102,2020-10-03T06:30:00+01:00,2020-10-03T07:00:00+01:00
0.159,2020-10-03T06:00:00+01:00,2020-10-03T06:30:00+01:00
0.227,2020-10-03T05:30:00+01:00,2020-10-03T06:00:00+01:00
0.081,2020-10-03T05:00:00+01:00,2020-10-03T05:30:00+01:00
0.064,2020-10-03T04:30:00+01:00,2020-10-03T05:00:00+01:00
0.063,2020-10-03T04:00:00+01:00,2020-10-03T04:30:00+01:00
0.069,2020-10-03T03:30:00+01:00,2020-10-03T04:00:00+01:00
0.065,2020-10-03T03:00:00+01:00,2020-10-03T03:30:00+01:00
0.065,2020-10-03T02:30:00+01:00,2020-10-03T03:00:00+01:00
0.084,2020-10-03T02:00:00+01:00,2020-10-03T02:30:00+01:00
0.061,2020-10-03T01:30:00+01:00,2020-10-03T02:00:00+01:00
0.073,2020-10-03T01:00:00+01:00,2020-10-03T01:30:00+01:00
0.075,2020-10-03T00:30:00+01:00,2020-10-03T01:00:00+01:00
0.074,2020-10-03T00:00:00+01:00,2020-10-03T00:30:00+01:00
0.049,2020-10-02T23:30:00+01:00,2020-10-03T00:00:00+01:00
0.039,2020-10-02T23:00:00+01:00,2020-10-02T23:30:00+01:00
0.041,2020-10-02T22:30:00+01:00,2020-10-02T23:00:00+01:00
0.055,2020-10-02T22:00:00+01:00,2020-10-02T22:30:00+01:00
0.07,2020-10-02T21:30:00+01:00,2020-10-02T22:00:00+01:00
0.074,2020-10-02T21:00:00+01:00,2020-10-02T21:30:00+01:00
0.07,2020-10-02T20:30:00+01:00,2020-10-02T21:00:00+01:00
0.074,2020-10-02T20:00:00+01:00,2020-10-02T20:30:00+01:00
0.076,2020-10-02T19:30:00+01:00,2020-10-02T20:00:00+01:00
0.07,2020-10-02T19:00:00+01:00,2020-10-02T19:30:00+01:00
0.113,2020-10-02T18:30:00+01:00,2020-10-02T19:00:00+01:00
0.087,2020-10-02T18:00:00+01:00,2020-10-02T18:30:00+01:00
0.052,2020-10-02T17:30:00+01:00,2020-10-02T18:00:00+01:00
0.041,2020-10-02T17:00:00+01:00,2020-10-02T17:30:00+01:00
0.134,2020-10-02T16:30:00+01:00,2020-10-02T17:00:00+01:00
0.07,2020-10-02T16:00:00+01:00,2020-10-02T16:30:00+01:00
0.076,2020-10-02T15:30:00+01:00,2020-10-02T16:00:00+01:00
0.171,2020-10-02T15:00:00+01:00,2020-10-02T15:30:00+01:00
0.109,2020-10-02T14:30:00+01:00,2020-10-02T15:00:00+01:00
0.095,2020-10-02T14:00:00+01:00,2020-10-02T14:30:00+01:00
0.078,2020-10-02T13:30:00+01:00,2020-10-02T14:00:00+01:00
0.336,2020-10-02T13:00:00+01:00,2020-10-02T13:30:00+01:00
0.862,2020-10-02T12:30:00+01:00,2020-10-02T13:00:00+01:00
0.104,2020-10-02T12:00:00+01:00,2020-10-02T12:30:00+01:00
0.116,2020-10-02T11:30:00+01:00,2020-10-02T12:00:00+01:00
0.154,2020-10-02T11:00:00+01:00,2020-10-02T11:30:00+01:00
0.079,2020-10-02T10:30:00+01:00,2020-10-02T11:00:00+01:00
0.09,2020-10-02T10:00:00+01:00,2020-10-02T10:30:00+01:00
0.077,2020-10-02T09:30:00+01:00,2020-10-02T10:00:00+01:00
0.085,2020-10-02T09:00:00+01:00,2020-10-02T09:30:00+01:00
0.097,2020-10-02T08:30:00+01:00,2020-10-02T09:00:00+01:00
0.078,2020-10-02T08:00:00+01:00,2020-10-02T08:30:00+01:00
0.095,2020-10-02T07:30:00+01:00,2020-10-02T08:00:00+01:00
0.139,2020-10-02T07:00:00+01:00,2020-10-02T07:30:00+01:00
0.125,2020-10-02T06:30:00+01:00,2020-10-02T07:00:00+01:00
0.355,2020-10-02T06:00:00+01:00,2020-10-02T06:30:00+01:00
0.311,2020-10-02T05:30:00+01:00,2020-10-02T06:00:00+01:00
0.306,2020-10-02T05:00:00+01:00,2020-10-02T05:30:00+01:00
0.362,2020-10-02T04:30:00+01:00,2020-10-02T05:00:00+01:00
0.395,2020-10-02T04:00:00+01:00,2020-10-02T04:30:00+01:00
0.266,2020-10-02T03:30:00+01:00,2020-10-02T04:00:00+01:00
1.103,2020-10-02T03:00:00+01:00,2020-10-02T03:30:00+01:00
1.529,2020-10-02T02:30:00+01:00,2020-10-02T03:00:00+01:00
0.979,2020-10-02T02:00:00+01:00,2020-10-02T02:30:00+01:00
0.056,2020-10-02T01:30:00+01:00,2020-10-02T02:00:00+01:00
0.056,2020-10-02T01:00:00+01:00,2020-10-02T01:30:00+01:00
0.062,2020-10-02T00:30:00+01:00,2020-10-02T01:00:00+01:00
0.061,2020-10-02T00:00:00+01:00,2020-10-02T00:30:00+01:00
0.063,2020-10-01T23:30:00+01:00,2020-10-02T00:00:00+01:00
0.062,2020-10-01T23:00:00+01:00,2020-10-01T23:30:00+01:00
0.062,2020-10-01T22:30:00+01:00,2020-10-01T23:00:00+01:00
0.069,2020-10-01T22:00:00+01:00,2020-10-01T22:30:00+01:00
0.067,2020-10-01T21:30:00+01:00,2020-10-01T22:00:00+01:00
0.092,2020-10-01T21:00:00+01:00,2020-10-01T21:30:00+01:00
0.107,2020-10-01T20:30:00+01:00,2020-10-01T21:00:00+01:00
0.114,2020-10-01T20:00:00+01:00,2020-10-01T20:30:00+01:00
0.104,2020-10-01T19:30:00+01:00,2020-10-01T20:00:00+01:00
0.117,2020-10-01T19:00:00+01:00,2020-10-01T19:30:00+01:00
0.104,2020-10-01T18:30:00+01:00,2020-10-01T19:00:00+01:00
0.103,2020-10-01T18:00:00+01:00,2020-10-01T18:30:00+01:00
0.104,2020-10-01T17:30:00+01:00,2020-10-01T18:00:00+01:00
0.331,2020-10-01T17:00:00+01:00,2020-10-01T17:30:00+01:00
0.132,2020-10-01T16:30:00+01:00,2020-10-01T17:00:00+01:00
0.086,2020-10-01T16:00:00+01:00,2020-10-01T16:30:00+01:00
0.088,2020-10-01T15:30:00+01:00,2020-10-01T16:00:00+01:00
0.077,2020-10-01T15:00:00+01:00,2020-10-01T15:30:00+01:00
0.086,2020-10-01T14:30:00+01:00,2020-10-01T15:00:00+01:00
0.086,2020-10-01T14:00:00+01:00,2020-10-01T14:30:00+01:00
0.09,2020-10-01T13:30:00+01:00,2020-10-01T14:00:00+01:00
0.154,2020-10-01T13:00:00+01:00,2020-10-01T13:30:00+01:00
0.5,2020-10-01T12:30:00+01:00,2020-10-01T13:00:00+01:00
0.246,2020-10-01T12:00:00+01:00,2020-10-01T12:30:00+01:00
0.177,2020-10-01T11:30:00+01:00,2020-10-01T12:00:00+01:00
0.057,2020-10-01T11:00:00+01:00,2020-10-01T11:30:00+01:00
0.063,2020-10-01T10:30:00+01:00,2020-10-01T11:00:00+01:00
0.06,2020-10-01T10:00:00+01:00,2020-10-01T10:30:00+01:00
0.044,2020-10-01T09:30:00+01:00,2020-10-01T10:00:00+01:00
0.101,2020-10-01T09:00:00+01:00,2020-10-01T09:30:00+01:00
0.112,2020-10-01T08:30:00+01:00,2020-10-01T09:00:00+01:00
0.132,2020-10-01T08:00:00+01:00,2020-10-01T08:30:00+01:00
0.162,2020-10-01T07:30:00+01:00,2020-10-01T08:00:00+01:00
0.316,2020-10-01T07:00:00+01:00,2020-10-01T07:30:00+01:00
0.035,2020-10-01T06:30:00+01:00,2020-10-01T07:00:00+01:00
0.027,2020-10-01T06:00:00+01:00,2020-10-01T06:30:00+01:00
0.028,2020-10-01T05:30:00+01:00,2020-10-01T06:00:00+01:00
0.031,2020-10-01T05:00:00+01:00,2020-10-01T05:30:00+01:00
0.03,2020-10-01T04:30:00+01:00,2020-10-01T05:00:00+01:00
0.03,2020-10-01T04:00:00+01:00,2020-10-01T04:30:00+01:00
0.033,2020-10-01T03:30:00+01:00,2020-10-01T04:00:00+01:00
0.051,2020-10-01T03:00:00+01:00,2020-10-01T03:30:00+01:00
0.058,2020-10-01T02:30:00+01:00,2020-10-01T03:00:00+01:00
0.057,2020-10-01T02:00:00+01:00,2020-10-01T02:30:00+01:00
0.061,2020-10-01T01:30:00+01:00,2020-10-01T02:00:00+01:00
0.063,2020-10-01T01:00:00+01:00,2020-10-01T01:30:00+01:00
0.062,2020-10-01T00:30:00+01:00,2020-10-01T01:00:00+01:00
0.062,2020-10-01T00:00:00+01:00,2020-10-01T00:30:00+01:00
0.064,2020-09-30T23:30:00+01:00,2020-10-01T00:00:00+01:00
0.062,2020-09-30T23:00:00+01:00,2020-09-30T23:30:00+01:00
0.063,2020-09-30T22:30:00+01:00,2020-09-30T23:00:00+01:00
0.098,2020-09-30T22:00:00+01:00,2020-09-30T22:30:00+01:00
0.107,2020-09-30T21:30:00+01:00,2020-09-30T22:00:00+01:00
0.111,2020-09-30T21:00:00+01:00,2020-09-30T21:30:00+01:00
0.105,2020-09-30T20:30:00+01:00,2020-09-30T21:00:00+01:00
0.104,2020-09-30T20:00:00+01:00,2020-09-30T20:30:00+01:00
0.122,2020-09-30T19:30:00+01:00,2020-09-30T20:00:00+01:00
0.093,2020-09-30T19:00:00+01:00,2020-09-30T19:30:00+01:00
0.058,2020-09-30T18:30:00+01:00,2020-09-30T19:00:00+01:00
0.058,2020-09-30T18:00:00+01:00,2020-09-30T18:30:00+01:00
0.066,2020-09-30T17:30:00+01:00,2020-09-30T18:00:00+01:00
0.068,2020-09-30T17:00:00+01:00,2020-09-30T17:30:00+01:00
0.08,2020-09-30T16:30:00+01:00,2020-09-30T17:00:00+01:00
0.075,2020-09-30T16:00:00+01:00,2020-09-30T16:30:00+01:00
0.089,2020-09-30T15:30:00+01:00,2020-09-30T16:00:00+01:00
0.087,2020-09-30T15:00:00+01:00,2020-09-30T15:30:00+01:00
0.183,2020-09-30T14:30:00+01:00,2020-09-30T15:00:00+01:00
0.107,2020-09-30T14:00:00+01:00,2020-09-30T14:30:00+01:00
0.077,2020-09-30T13:30:00+01:00,2020-09-30T14:00:00+01:00
0.14,2020-09-30T13:00:00+01:00,2020-09-30T13:30:00+01:00
0.397,2020-09-30T12:30:00+01:00,2020-09-30T13:00:00+01:00
0.091,2020-09-30T12:00:00+01:00,2020-09-30T12:30:00+01:00
0.086,2020-09-30T11:30:00+01:00,2020-09-30T12:00:00+01:00
0.334,2020-09-30T11:00:00+01:00,2020-09-30T11:30:00+01:00
0.105,2020-09-30T10:30:00+01:00,2020-09-30T11:00:00+01:00
0.049,2020-09-30T10:00:00+01:00,2020-09-30T10:30:00+01:00
0.057,2020-09-30T09:30:00+01:00,2020-09-30T10:00:00+01:00
